tag;artist;song;popularity;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
pop_govno;Taylor Swift;Welcome To New York;59;4SCaZ8rEnEXVYfYdTOiUPF;0.793;0.634;7;-4.807;1;0.0324;0.038;1.76e-06;0.304;0.641;117.023;212600
pop_govno;Taylor Swift;Blank Space;77;580t2NTEMOuCHV1sN3uhyD;0.752;0.678;5;-5.421;1;0.0646;0.085;1.64e-06;0.13;0.566;96.009;231827
pop_govno;Taylor Swift;Style;72;4cAXvxzp3q7NIg0gFXjjvi;0.598;0.786;2;-5.572;1;0.0382;0.00256;0.00143;0.117;0.477;95.021;231000
pop_govno;Taylor Swift;Out Of The Woods;66;0BvqWOelf2ecOmAHpzKS1C;0.552;0.841;7;-6.938;1;0.0372;0.00103;1.23e-05;0.337;0.33;91.993;235800
pop_govno;Taylor Swift;All You Had To Do Was Stay;58;6a2Blx3K92NSjAHjzEpTEi;0.602;0.735;5;-5.778;1;0.0337;0.00196;4.77e-05;0.105;0.471;96.969;193293
pop_govno;Taylor Swift;Shake It Off;78;5WfhXulggG0c6WoVeMPA8N;0.648;0.785;7;-5.414;1;0.165;0.0561;0;0.148;0.943;160.02;219200
pop_govno;Taylor Swift;I Wish You Would;59;7jfwAS6Uom1g20cvoql4PK;0.649;0.898;0;-5.963;1;0.0511;0.016;9.9e-05;0.109;0.499;118.027;207440
pop_govno;Taylor Swift;Bad Blood;62;4wf0ZHAJqLLoiFYR9IRwco;0.652;0.802;7;-6.114;1;0.181;0.0871;6.45e-06;0.148;0.31;170.157;211933
pop_govno;Taylor Swift;Wildest Dreams;74;2lXDbdbBw7lJVCWHkYxdep;0.553;0.664;8;-7.417;1;0.0741;0.0709;0.0056;0.106;0.467;140.06;220440
pop_govno;Taylor Swift;How You Get The Girl;60;1uVRGLXiCCUyHnhCRHY4sG;0.764;0.659;5;-6.136;1;0.0492;0.00463;0.00458;0.0915;0.52;119.982;247533
pop_govno;Taylor Swift;This Love;55;6VsV1ZJf4ZzUPQNmwRH9uk;0.485;0.459;4;-8.768;1;0.0337;0.635;0;0.101;0.0861;71.981;250093
pop_govno;Taylor Swift;I Know Places;59;1GwmBChAUiUlDo1SBDU1gw;0.595;0.763;0;-4.991;1;0.0661;0.231;0;0.2;0.504;159.959;195707
pop_govno;Taylor Swift;Clean;55;36cyNSpJaiTYMj3w1mkXg2;0.81;0.38;4;-7.755;1;0.035;0.242;0;0.113;0.208;103.981;271000
pop_govno;Taylor Swift;Look What You Made Me Do;94;6uFsE1JgZ20EXyU0JQZbUR;0.773;0.68;9;-6.378;0;0.141;0.213;1.57e-05;0.122;0.497;128.062;211859
pop_govno;Taylor Swift;...Ready For It?;86;19WjVVgXjdKXfLXoaDPwTM;0.616;0.77;2;-6.5;1;0.142;0.0573;0;0.159;0.412;160.049;208198
pop_govno;ZAYN;"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""";84;3NdDpSvN911VPGivFlV5d0;0.735;0.451;0;-8.374;1;0.0585;0.0631;1.3e-05;0.325;0.0854;117.973;245200
pop_govno;Taylor Swift;Gorgeous;84;5Gd19NupVe5X8bAqxf9Iaz;0.791;0.529;7;-6.87;1;0.175;0.0652;1.25e-05;0.218;0.428;91.981;209680
pop_govno;Taylor Swift;I Knew You Were Trouble;75;6RjKVXi31fui9m4dbiGRrL;0.499;0.467;6;-6.744;1;0.0461;0.00593;1.65e-06;0.0361;0.634;76.76;219720
pop_govno;Taylor Swift;Bad Blood;72;21MuKxxxaah6C4fkIHTv2G;0.646;0.794;7;-6.104;1;0.19;0.0885;6.16e-06;0.201;0.273;170.216;211933
pop_govno;Miley Cyrus;Younger Now;73;2fGxYYMQbVqgIdaqfz2OwA;0.548;0.873;4;-4.881;1;0.0618;0.00129;4.55e-05;0.138;0.328;121.918;248773
pop_govno;Miley Cyrus;Malibu;75;1UZOjK1BwmwWU14Erba9CZ;0.573;0.781;8;-6.406;1;0.0555;0.0767;2.64e-05;0.0813;0.343;139.934;231907
pop_govno;Miley Cyrus;Rainbowland;69;6fdVBAXMxv5vAABQCpOtI5;0.572;0.586;6;-6.665;1;0.0441;0.0789;0;0.0736;0.651;108.033;265373
pop_govno;Miley Cyrus;Week Without You;70;07G5C1wAil4Mp1qjbd3eTR;0.456;0.633;7;-6.249;1;0.0375;0.000448;0.0361;0.58;0.521;89.896;224373
pop_govno;Miley Cyrus;Miss You So Much;70;4ttUYy7HMYQ0nhfllLJNPR;0.394;0.506;7;-5.135;1;0.0303;0.0248;7.12e-06;0.372;0.255;98.32;293747
pop_govno;Miley Cyrus;I Would Die For You;71;39vly7Z4VLImfggnEDEUzf;0.618;0.374;9;-7.524;0;0.0298;0.18;0;0.182;0.202;95.92;173867
pop_govno;Miley Cyrus;Thinkin';73;742YV8T9ZyczCNdrTIAhaw;0.846;0.706;9;-3.48;0;0.031;0.0052;3.93e-05;0.329;0.873;115.041;245053
pop_govno;Miley Cyrus;Bad Mood;71;6x6cpNDnIpqtaNcXIcGkUs;0.562;0.684;10;-5.285;0;0.0349;0.144;0;0.133;0.703;153.99;179120
pop_govno;Miley Cyrus;Love Someone;69;7llPsildzxzgt6odtSaScQ;0.678;0.845;8;-3.636;0;0.0329;0.00496;1.29e-05;0.0572;0.826;99.078;199493
pop_govno;Miley Cyrus;She's Not Him;69;6aP62822amG9iAvSIPffBr;0.502;0.407;0;-6.331;1;0.0279;0.0992;0;0.116;0.299;75.945;213960
pop_govno;Miley Cyrus;Inspired;68;4OMAJ5nXjSH5PY30lalIhC;0.55;0.518;7;-6.055;1;0.0253;0.464;0;0.125;0.217;103.955;201160
pop_govno;Miley Cyrus;Adore You;74;5AnCLGg35ziFOloEnXK4uu;0.583;0.655;0;-5.407;1;0.0315;0.111;3.57e-06;0.113;0.198;119.759;278747
pop_govno;Miley Cyrus;We Can't Stop;78;2y4lAQpi5VTNLu2ldeTdUH;0.613;0.622;1;-5.794;0;0.0334;0.00882;0;0.37;0.472;80.003;231240
pop_govno;Miley Cyrus;SMS (Bangerz);56;0mRWl4amZn1FtRx2cE5jf3;0.837;0.914;11;-4.247;0;0.0511;0.0188;0.000278;0.0969;0.899;139.029;169440
pop_govno;Miley Cyrus;4x4;56;7pu0a2lDSnwQS0ERqAtCnS;0.922;0.797;4;-6.567;0;0.0558;0.0504;0;0.134;0.922;119.955;191907
pop_govno;Miley Cyrus;My Darlin';56;7hJ1fEr1nf2e4qsE4bfmcc;0.616;0.475;8;-6.714;1;0.0464;0.0276;0;0.2;0.216;142.879;243307
pop_govno;Miley Cyrus;Wrecking Ball;73;2vwlzO0Qp8kfEtzTsCXfyE;0.53;0.422;5;-6.262;1;0.0342;0.407;0;0.107;0.334;119.964;221360
pop_govno;Miley Cyrus;Love Money Party;55;1pzSeZfdQODtB9xmkH0Q91;0.792;0.546;6;-7.549;1;0.0916;0.0784;0;0.341;0.795;129.09;219773
pop_govno;Miley Cyrus;#GETITRIGHT;57;1u6GCyU5atrzrAqwC55og1;0.844;0.614;5;-6.19;1;0.0708;0.0581;6.99e-06;0.0769;0.72;116.034;264707
pop_govno;Miley Cyrus;Drive;59;6aVeSCobcOjIkMFARN9B7l;0.581;0.678;1;-6.624;1;0.063;0.0512;0;0.164;0.284;142.968;255213
pop_govno;Miley Cyrus;FU;64;6dDIOU6AqgLkrjFNPgvKY6;0.548;0.833;7;-3.294;1;0.0497;0.199;0;0.305;0.475;190.029;229693
pop_govno;Miley Cyrus;Do My Thang;63;6n2GPvMJtFZ4ckoc9EWHMx;0.76;0.575;6;-4.06;1;0.0444;0.282;0.000383;0.0993;0.319;131.983;225493
pop_govno;Miley Cyrus;Maybe You're Right;56;4nBHndk4Hru2sgGH30GCgu;0.719;0.814;8;-5.099;1;0.0523;0.0235;0;0.0862;0.553;107.973;213387
pop_govno;Miley Cyrus;Someone Else;60;0vRFKF7dGdL5XxZMXzpCpF;0.668;0.761;9;-7.093;0;0.0912;0.03;0;0.365;0.358;133.985;288333
pop_govno;Miley Cyrus;Rooting for My Baby;54;1qfAWRJXPBq45Z52a8heKp;0.739;0.53;3;-7.355;1;0.0314;0.609;0;0.121;0.463;111.939;200333
pop_govno;Miley Cyrus;On My Own;54;68zC6NEny9EG3OuE6npJcr;0.916;0.492;4;-6.789;0;0.0856;0.0297;2.48e-05;0.0641;0.792;121.981;232320
pop_govno;Miley Cyrus;Hands in the Air;54;2YlQCqBj6FJsrQmc8K2CGa;0.562;0.758;0;-4.012;1;0.0524;0.0318;0;0.39;0.323;137.152;202373
pop_govno;Kelly Clarkson;Heartbeat Song;55;4WGgAdWVeF0ExmWow9R9XY;0.491;0.799;6;-3.66;1;0.0488;0.0137;0;0.0627;0.474;149.095;198733
pop_govno;Kelly Clarkson;Invincible;47;7mZVWemhwUnhr2q6GYl6T7;0.477;0.788;10;-5.472;1;0.0824;0.409;0;0.194;0.365;138.21;238360
pop_govno;Kelly Clarkson;Someone;45;70on8632PmtkPhed7jLKWN;0.578;0.651;8;-6.924;1;0.0424;0.368;0;0.103;0.093;127.967;219880
pop_govno;Kelly Clarkson;Take You High;43;06nS5cjK4oOImeOAxpWPxw;0.462;0.592;2;-6.5;1;0.0343;0.345;0;0.124;0.268;130.098;260200
pop_govno;Kelly Clarkson;Piece by Piece;58;4bXGs68kXyKqzDwikLjGWa;0.591;0.808;1;-6.728;1;0.0408;0.000953;1.55e-06;0.0918;0.599;106.03;257747
pop_govno;Kelly Clarkson;Run Run Run;47;2W04er97VxGmMkan7Md9R5;0.276;0.367;8;-6.963;1;0.0342;0.453;0;0.107;0.0825;112.17;272693
pop_govno;Kelly Clarkson;I Had A Dream;43;77uYk1aSyeMTzUcYEekR92;0.47;0.727;7;-5.45;1;0.0373;0.00135;0;0.206;0.251;169.989;238920
pop_govno;Kelly Clarkson;Let Your Tears Fall;43;4rc2I7LtZj1dNP4GbIluFs;0.393;0.903;0;-5.372;0;0.376;0.0789;0;0.0776;0.165;187.789;235267
pop_govno;Kelly Clarkson;Tightrope;44;5ZoWXaa6EjroyFmbQi7prq;0.446;0.365;9;-8.381;0;0.0266;0.647;0;0.138;0.244;73.938;212813
pop_govno;Kelly Clarkson;War Paint;44;03ALTasQoYTeYoz1CvMbyU;0.712;0.842;11;-4.096;1;0.0402;0.0112;0;0.0376;0.736;127.992;224360
pop_govno;Kelly Clarkson;Dance With Me;41;5UMQdaY6Rxu1ZrsWwIBnHv;0.494;0.837;7;-5.77;1;0.0611;0.00179;8.04e-06;0.0947;0.287;121.029;260533
pop_govno;Kelly Clarkson;Nostalgic;41;78GCltPFAbO2VLFAcBlYEZ;0.749;0.81;8;-4.816;1;0.0314;0.0223;0;0.297;0.358;120.041;217173
pop_govno;Kelly Clarkson;Good Goes The Bye;42;0CMMonogoGTabLjzylPese;0.611;0.765;1;-6.304;1;0.041;0.0305;0;0.0886;0.638;164.98;202840
pop_govno;Kelly Clarkson;Piece by Piece - Idol Version;55;3KbFtYPyVP6C7BQVgH2cCf;0.561;0.245;1;-6.372;1;0.0344;0.904;0;0.0933;0.409;109.558;212280
pop_govno;Kelly Clarkson;Second Wind;46;6mdbhv7opkIZ2gLYZ1Yn7g;0.587;0.764;7;-4.252;1;0.0762;0.159;0;0.242;0.515;159.943;195840
pop_govno;Kelly Clarkson;Bad Reputation;41;1J0vO5ySXHbN0dlpXQoy4l;0.466;0.846;7;-4.811;0;0.0615;0.00894;0;0.219;0.886;188.148;198227
pop_govno;Kelly Clarkson;In The Blue;46;5Rijl6gAQMyq3HsXMXlVBo;0.521;0.852;0;-4.951;1;0.0509;0.137;2.25e-06;0.175;0.368;89.95;282053
pop_govno;Selena Gomez;Wolves;77;0tBbt8CrmxbjRP0pueQkyU;0.72;0.807;11;-4.59;0;0.0432;0.129;0;0.183;0.305;124.946;197993
pop_govno;NF;Let You Down;72;2amzBJRBPOGszBem4FedfE;0.661;0.715;5;-5.651;0;0.119;0.316;0;0.178;0.411;148.027;212120
pop_govno;Maroon 5;What Lovers Do (feat. SZA);90;6YVpU5vVxezJCYeQUxIkRT;0.795;0.611;5;-5.224;0;0.0711;0.0793;3.04e-06;0.0853;0.404;110.016;199849
pop_govno;Camila Cabello;Havana;100;0ofbQMrRDsUaVKq2mGLEAb;0.768;0.517;7;-4.323;0;0.0312;0.186;3.8e-05;0.104;0.408;104.992;216897
pop_govno;Halsey;Bad At Love;86;7y9iMe8SOB6z3NoHE2OfXl;0.675;0.736;0;-3.604;1;0.0302;0.06;0;0.0879;0.584;118.369;181279
pop_govno;Lorde;Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX;85;7rdUtXasA973gmrr2Xxh3E;0.615;0.547;0;-5.086;0;0.152;0.254;0;0.171;0.167;106.688;214255
pop_govno;Post Malone;I Fall Apart;91;75ZvA4QfFiZvzhj2xkaWAh;0.573;0.543;8;-5.357;0;0.0398;0.0777;0;0.199;0.299;143.916;223347
pop_govno;Hailee Steinfeld;Let Me Go (with Alesso, Florida Georgia Line & watt);86;5Gu0PDLN4YJeW75PpBSg9p;0.667;0.726;8;-4.172;1;0.054;0.032;0;0.0745;0.77;103.001;174800
pop_govno;Charlie Puth;How Long;91;32DGGj6KlNuBr6WaqRxpxi;0.849;0.581;1;-5.243;0;0.0767;0.189;3.61e-06;0.0805;0.779;110.008;198237
pop_govno;Macklemore;Good Old Days (feat. Kesha);89;2Za1AlJNvksouPPWbXpR2X;0.712;0.51;8;-8.162;1;0.0633;0.446;2.46e-05;0.112;0.268;122.964;240507
pop_govno;Bebe Rexha;Meant to Be (feat. Florida Georgia Line);90;7iDa6hUg2VgEL1o1HjmfBn;0.643;0.783;10;-6.458;1;0.0856;0.047;0;0.083;0.566;154.084;163870
pop_govno;ZAYN;Dusk Till Dawn - Radio Edit;99;1j4kHkkpqZRBwE0A4CN4Yv;0.258;0.437;11;-6.593;0;0.039;0.101;1.27e-06;0.106;0.0967;180.043;239000
pop_govno;Post Malone;rockstar;98;1OmcAT5Y8eg5bUPv9qJT4R;0.58;0.531;5;-6.631;0;0.0776;0.128;0.000127;0.143;0.141;159.786;218320
pop_govno;DJ Snake;A Different Way (with Lauv);81;1YMBg7rOjxzbya0fPOYfNX;0.78;0.764;8;-4.098;1;0.0391;0.512;1.14e-06;0.152;0.545;104.988;198286
pop_govno;Marshmello;Silence;98;7vGuf3Y35N4wmASOKLUVVU;0.52;0.761;4;-3.093;1;0.0853;0.256;4.96e-06;0.17;0.266;141.971;180823
pop_govno;Liam Payne;Bedroom Floor;77;1OG4nxGMy72EklX2DwcN3Z;0.597;0.68;1;-7.104;1;0.0769;0.322;0.000143;0.111;0.195;119.946;188346
pop_govno;Taylor Swift;Gorgeous;83;0CLnkxpa3M4eA3HeGaERat;0.794;0.537;7;-6.865;1;0.169;0.079;4.98e-06;0.227;0.418;92.022;209680
pop_govno;Daya;New;76;4tERsdVCLtLtrGdFBf9DGC;0.702;0.729;0;-4.323;1;0.0319;0.044;5.99e-06;0.364;0.317;106.945;230880
pop_govno;Kygo;Stargazing;93;0Zbbxnx4SGGHoIow4PpISP;0.677;0.497;5;-5.763;1;0.0809;0.152;0;0.0911;0.419;99.137;236853
pop_govno;Dua Lipa;New Rules;82;6tF92PMv01Ug9Dh8Rmy6nH;0.756;0.682;9;-6.577;0;0.0753;0.00274;8.85e-06;0.147;0.589;116.008;209333
pop_govno;Portugal. The Man;Feel It Still;88;7FESgYLcOufHqKlwrvJN60;0.78;0.798;1;-5.151;0;0.0613;0.0406;6.31e-05;0.0733;0.771;78.969;163251
pop_govno;Cheat Codes;Feels Great (feat. Fetty Wap & CVBZ);78;5uu28fUesZMl89lf9CLrgN;0.526;0.851;0;-3.788;1;0.0672;0.0514;0;0.127;0.292;180.034;204192
pop_govno;Lil Pump;Gucci Gang;87;43ZyHQITOjhciSUUNPVRHc;0.936;0.523;5;-6.71;1;0.0597;0.239;0;0.117;0.699;119.889;124056
pop_govno;Kygo;Kids in Love;83;2UxfcZJCphbEkfbZ6nLiDx;0.497;0.67;0;-4.509;1;0.0348;0.435;1.25e-06;0.389;0.236;121.826;262458
pop_govno;Maroon 5;Help Me Out (with Julia Michaels);81;2uSLx5uwRIhiA3sJJraNqX;0.938;0.549;11;-4.884;1;0.067;0.479;3.92e-05;0.101;0.52;115.036;193604
pop_govno;Sam Smith;Too Good At Goodbyes;90;7oAraczbemGSNWqnbkU87R;0.515;0.378;5;-8.264;1;0.065;0.618;0;0.172;0.536;91.883;201000
pop_govno;Avicii;Lonely Together (feat. Rita Ora);91;7DoN0sCGIT9IcLrtBDm4f0;0.648;0.667;2;-5.294;0;0.065;0.137;2.1e-05;0.0797;0.221;102.966;181812
pop_govno;Noah Cyrus;Again;84;2S2od3hT7ceytw7d1pTRuE;0.664;0.738;9;-4.095;0;0.0338;0.188;5.75e-05;0.135;0.203;119.973;193962
pop_govno;CNCO;Reggaetón Lento (Remix) [CNCO & Little Mix];91;3zoYkqS4y2BsGVShPL2nTE;0.527;0.907;4;-3.09;0;0.11;0.154;0;0.0993;0.664;93.813;188797
pop_govno;Macklemore;Glorious (feat. Skylar Grey);94;0CokSRCu5hZgPxcZBaEzVE;0.731;0.794;0;-5.126;0;0.0522;0.0323;2.59e-05;0.112;0.356;139.994;220454
pop_govno;P!nk;What About Us;93;31MkGwj0SWgZaTvEt5Hgxv;0.386;0.594;1;-6.186;1;0.0565;0.0254;3.03e-06;0.0873;0.19;113.843;271520
pop_govno;Jason Derulo;If I'm Lucky;89;6eUncuJutsFi9BGO1JaBHh;0.897;0.634;4;-6.264;0;0.161;0.00413;0;0.0686;0.506;112.048;212014
pop_govno;Rita Ora;Anywhere;79;7EI6Iki24tBHAMxtb4xQN2;0.628;0.797;11;-3.953;0;0.0596;0.0364;0;0.104;0.321;106.93;215064
pop_govno;Fall Out Boy;The Last Of The Real Ones;80;7cQMJ0wDqVS5iM0JIvP6Ay;0.577;0.882;8;-5.224;1;0.0492;0.00527;0;0.257;0.564;115.022;230427
pop_govno;Niall Horan;Too Much To Ask;79;4v094LQ9eF10k2O2Te2ngK;0.519;0.554;0;-6.412;1;0.0385;0.381;0;0.115;0.194;153.676;223044
pop_govno;Chris Brown;Questions;91;5XQMr19TL7Mfksq9zihbOu;0.614;0.598;10;-6.335;0;0.0561;0.00543;0;0.1;0.569;105.803;129478
pop_govno;Khalid;Young Dumb & Broke;96;5Z3GHaZ6ec9bsiI5BenrbY;0.798;0.539;1;-6.351;1;0.0421;0.199;1.66e-05;0.165;0.41;136.949;202547
pop_govno;Demi Lovato;Sorry Not Sorry;83;743mWMRgafToEUJriLLgkg;0.695;0.632;11;-6.922;0;0.261;0.0264;0;0.252;0.87;143.794;203760
pop_govno;Logic;1-800-273-8255;33;4Sj8JZ9zZfl8HaOav5yTVq;0.622;0.593;5;-7.755;0;0.0414;0.56;0;0.175;0.361;100.048;250200
pop_govno;Lauv;Easy Love;83;2ZE3DJuizYTad2S4CvRRhK;0.745;0.481;2;-8.291;1;0.054;0.302;3.67e-06;0.0808;0.229;137.001;224449
pop_govno;R3HAB;I Just Can't;83;4Ux0Y0eQYv4HJPvuxioosx;0.652;0.595;6;-6.944;0;0.0419;0.162;0;0.148;0.303;77.538;156000
pop_govno;Post Malone;Go Flex;86;5yuShbu70mtHXY0yLzCQLQ;0.662;0.496;5;-8.267;1;0.109;0.248;0;0.0769;0.128;81.951;179613
pop_govno;J Balvin;Mi Gente (feat. Beyoncé);92;7fwXWKdDNI5IutOMc5OKYw;0.705;0.714;11;-6.39;0;0.0792;0.0249;0;0.253;0.434;104.996;209733
pop_govno;Sam Smith;Pray;82;3BgvCj5oUc8jpL8YCB9y8S;0.463;0.388;7;-9.367;1;0.0437;0.282;2.54e-06;0.0866;0.166;77.415;221596
pop_govno;Justin Bieber;Friends (with BloodPop®);87;7iNIg7XDEaYECfWD5dJ9Va;0.744;0.752;8;-5.316;1;0.0368;0.00398;0;0.307;0.624;104.99;189467
pop_govno;blackbear;do re mi (feat. Gucci Mane);83;53mrVsi49rLHIaKBiSvElG;0.74;0.657;8;-6.309;1;0.0595;0.00572;0;0.211;0.188;112.016;233705
pop_govno;Lil Uzi Vert;The Way Life Goes;91;2eAZfqOm4EnOF9VvN50Tyc;0.703;0.757;1;-3.612;1;0.05;0.617;0;0.106;0.696;82.008;221747
pop_govno;Cardi B;Bodak Yellow;95;2771LMNxwf62FTAdpJMQfM;0.929;0.723;11;-5.792;0;0.109;0.0672;0;0.346;0.468;125.022;223962
pop_govno;Kane Brown;What Ifs;85;7zVCrzzEJU7u24sbJPXA5W;0.612;0.799;10;-4.603;1;0.0275;0.00898;0;0.172;0.675;125.976;188253
pop_govno;The Chainsmokers;Something Just Like This;88;6RUKPb4LETWmmr3iAEQktW;0.617;0.635;11;-6.769;0;0.0317;0.0498;1.44e-05;0.164;0.436;103.019;247160
pop_govno;Coldplay;The Scientist;85;75JFxkI2RXiU7L9VXzMkle;0.56;0.442;5;-7.224;1;0.0243;0.727;1.71e-05;0.11;0.21;146.448;309600
pop_govno;Coldplay;Fix You;82;7LVHVU3tWfcxj5aiPFEW4Q;0.209;0.418;3;-8.74;1;0.0338;0.163;0.00195;0.113;0.122;138.265;295533
pop_govno;Coldplay;Yellow;82;3AJwUDP919kvQ9QcozQPxg;0.429;0.661;11;-7.227;1;0.0281;0.00239;0.00013;0.234;0.279;173.365;266773
pop_govno;Coldplay;Hymn For The Weekend - Seeb Remix;81;6s3GEN8wK0OMzzzZbXj0fu;0.565;0.849;0;-3.516;0;0.0517;0.00868;4.68e-06;0.12;0.43;102.034;212647
pop_govno;Coldplay;Hymn For The Weekend;80;3RiPr603aXAoi4GHyXx0uy;0.49;0.743;0;-5.155;0;0.0409;0.255;7.21e-06;0.3;0.376;89.974;258827
pop_govno;Coldplay;Paradise;79;6nek1Nin9q48AVZcWs9e9D;0.449;0.585;5;-6.762;1;0.0268;0.0522;8.49e-05;0.0833;0.204;139.627;278719
pop_govno;Coldplay;Adventure Of A Lifetime;79;69uxyAqqPIsUyTO8txoP2M;0.638;0.924;7;-3.887;1;0.0359;0.00205;0.000173;0.149;0.515;111.995;263787
pop_govno;Coldplay;Viva La Vida;64;3Fcfwhm8oRrBvBZ8KGhtea;0.485;0.619;5;-7.115;0;0.0289;0.0941;3.31e-06;0.109;0.424;138.017;242373
pop_govno;Coldplay;A Sky Full of Stars;77;0FDzzruyVECATHXKHFs9eJ;0.551;0.636;6;-7.125;1;0.0281;0.00713;0.00203;0.217;0.163;124.996;268467
pop_govno;Coldplay;A Head Full Of Dreams;71;6f49kbOuQSOsStBpyGvQfA;0.45;0.92;11;-4.982;1;0.0733;0.002;0.0201;0.334;0.0816;122.979;223773
pop_govno;Coldplay;Birds;69;3HWDWyIqWuLsTHECx9DvXF;0.559;0.841;0;-5.584;1;0.0334;0.000315;0.45;0.0816;0.153;105.009;229093
pop_govno;Coldplay;Hymn For The Weekend;80;3RiPr603aXAoi4GHyXx0uy;0.49;0.743;0;-5.155;0;0.0409;0.255;7.21e-06;0.3;0.376;89.974;258827
pop_govno;Coldplay;Everglow;74;5qfZRNjt2TkHEL12r3sDEU;0.535;0.445;4;-9.155;1;0.0292;0.456;0.0677;0.112;0.132;146.099;282693
pop_govno;Coldplay;Adventure Of A Lifetime;79;69uxyAqqPIsUyTO8txoP2M;0.638;0.924;7;-3.887;1;0.0359;0.00205;0.000173;0.149;0.515;111.995;263787
pop_govno;Coldplay;Fun (feat. Tove Lo);68;7fJFDK6XjYsXcMKNHESbot;0.484;0.735;0;-5.125;1;0.0354;0.271;7.49e-06;0.0853;0.206;134.028;267533
pop_govno;Coldplay;Kaleidoscope;64;7IX7VAXujvcZ3e1PG7sGP7;0.288;0.285;7;-18.192;0;0.0355;0.964;0.898;0.406;0.147;127.122;111853
pop_govno;Coldplay;Army Of One;66;4giCxIFPZNQIP4bIZM4sqH;0.387;0.66;3;-6.491;1;0.0434;0.274;5.97e-05;0.0861;0.288;146.04;376827
pop_govno;Coldplay;Amazing Day;67;3wtV2ifnHzirkAElgTGh63;0.45;0.638;5;-5.795;1;0.0273;0.0172;0.432;0.141;0.299;96.988;271107
pop_govno;Coldplay;Colour Spectrum;62;3VqiD8Yvk6bKwqS1e64PHB;0.348;0.166;11;-20.349;1;0.0377;0.852;0.915;0.137;0.0333;123.576;60107
pop_govno;Coldplay;Up&Up;73;31L9yLXSj6LpCFupyMV6CR;0.48;0.718;7;-5.461;1;0.0603;0.0485;0.000343;0.102;0.258;163.987;405320
pop_govno;Coldplay;Always In My Head;68;0FMjqbY3aWo1QDbo3GwXib;0.499;0.502;5;-9.307;1;0.0254;0.0128;0.687;0.068;0.0396;97.544;216627
pop_govno;Coldplay;Magic;75;23khhseCLQqVMCIT1WMAns;0.738;0.483;6;-8.915;0;0.0403;0.0262;0.616;0.106;0.358;93.458;285014
pop_govno;Coldplay;Ink;66;6c6W25YoDGjTq3qSPOga5t;0.688;0.706;6;-7.31;1;0.0324;0.0661;0.125;0.118;0.677;112.019;228373
pop_govno;Coldplay;True Love;64;0fQuzbQNLcD1ofo7B2NcFI;0.482;0.574;11;-7.963;1;0.028;0.00382;0.08;0.123;0.203;119.994;246000
pop_govno;Coldplay;Midnight;68;4GKk1uNzpxIptBuaY97Dkj;0.548;0.475;1;-12.42;1;0.0355;0.615;0.808;0.0944;0.035;126.976;294667
pop_govno;Coldplay;Another's Arms;62;22uzF19LxQW87kOVkR79Fq;0.518;0.572;8;-9.037;1;0.0291;0.00715;0.256;0.139;0.353;160.005;234413
pop_govno;Coldplay;Oceans;60;2u4uhtETtcULnkBfFHSnDX;0.194;0.132;11;-15.783;1;0.0349;0.919;0.182;0.159;0.0403;74.848;321680
pop_govno;Coldplay;O;66;77yuzxCS3csrgTPSW0pvyk;0.23;0.216;10;-14.727;1;0.0376;0.911;0.829;0.0934;0.0629;92.022;323480
pop_govno;Coldplay;Mylo Xyloto;57;3vCzHYgSjMuGjFMfJSCx4c;0.151;0.389;3;-12.799;1;0.0373;0.435;0.961;0.228;0.258;100.702;42107
pop_govno;Coldplay;Hurts Like Heaven;62;6WF4hzdGXvXd1joERSXJjm;0.419;0.773;10;-6.187;1;0.0305;0.01;0.00418;0.269;0.267;89.954;242253
pop_govno;Coldplay;Charlie Brown;70;1yqMgZNrevsWMLWfO2PRp5;0.43;0.738;10;-7.076;1;0.0375;0.0212;0.00165;0.33;0.112;137.986;285160
pop_govno;Coldplay;Us Against the World;63;5zyfzNnBzN7f7PVkJFnW2g;0.511;0.304;0;-11.096;1;0.0279;0.845;1.03e-05;0.0741;0.183;112.379;239767
pop_govno;Coldplay;M.M.I.X.;55;5Y7ztPw93VbAle55brM0jo;0.175;0.0613;4;-29.286;1;0.0521;0.939;0.867;0.095;0.146;126.842;48466
pop_govno;Coldplay;Every Teardrop Is a Waterfall;70;2U8g9wVcUu9wsg6i7sFSv8;0.425;0.733;9;-6.883;1;0.0396;0.00193;0.00922;0.171;0.319;117.985;240796
pop_govno;Coldplay;Major Minus;57;6maXBs9zUY48m1UNHgTeRC;0.445;0.67;4;-5.232;0;0.0326;0.000236;0.8;0.606;0.392;115.415;210325
pop_govno;Coldplay;U.F.O.;56;6BbIybrP84Tp99DLJg1cq3;0.211;0.395;7;-11.79;1;0.0366;0.731;0.016;0.338;0.175;81.543;137820
pop_govno;Coldplay;Princess of China;69;4HXOBjwv2RnLpGG4xWOO6N;0.425;0.69;0;-6.221;1;0.0351;0.00385;0.0154;0.287;0.238;84.99;239216
pop_govno;Coldplay;Up in Flames;58;06t6JWrU05BxaKPtct2P2n;0.638;0.244;10;-11.051;1;0.0301;0.233;0.0318;0.104;0.311;76.007;193240
